recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion x,quaternion y,quaternion z,quaternion w
bb09b488-e875-448b-9801-156d15b3962c,1775725358591951338,5.958557,-2.5863647,-8.928299,-0.05810546,-0.8564453,0.54052734,3.4759107095606594,-57.93888326839046,14.167464978577312,-0.4836968,-0.033370443,0.09326282,0.86961174
bb09b488-e875-448b-9801-156d15b3962c,1775725358599548338,5.5294037,-2.7103424,-8.623123,-0.050292965,-0.85302734,0.5415039,3.3411815644810905,-57.8871378303681,14.002345442331464,-0.48324466,-0.033641532,0.09261643,0.86992174
bb09b488-e875-448b-9801-156d15b3962c,1775725358607145338,5.6552887,-2.7103424,-8.378983,-0.05810546,-0.8432617,0.5332031,3.2099346002865126,-57.84207436095437,13.869912667994422,-0.48283708,-0.034032658,0.092197,0.8701773
bb09b488-e875-448b-9801-156d15b3962c,1775725358614742338,5.2261353,-3.2577515,-7.829666,-0.030761711,-0.8417969,0.5444336,3.0732784393920456,-57.79255108653137,13.78315691835874,-0.48237842,-0.034653947,0.09214908,0.87041223
bb09b488-e875-448b-9801-156d15b3962c,1775725358625317338,5.4073334,-3.5037994,-7.829666,-0.03271484,-0.8408203,0.54541016,2.9351059385384115,-57.745346639798065,13.677616811075476,-0.48194224,-0.035211265,0.09196185,0.87065125
bb09b488-e875-448b-9801-156d15b3962c,1775725358635892338,5.1651,-3.3187866,-7.2841644,-0.041503903,-0.8457031,0.55126953,2.811167889168072,-57.69713876169072,13.584031665836259,-0.48150668,-0.035710875,0.09180498,0.87088835
bb09b488-e875-448b-9801-156d15b3962c,1775725358646467338,4.676819,-3.074646,-7.4062347,-0.035156246,-0.8364258,0.5341797,2.6794923417774,-57.6575180561811,13.48314001435528,-0.48113275,-0.036248296,0.091618046,0.87109244
bb09b488-e875-448b-9801-156d15b3962c,1775725358657824338,4.125595,-2.7103424,-7.1582794,-0.021484371,-0.84814453,0.5385742,2.5544899397492515,-57.6250615698424,13.373246508203097,-0.48082194,-0.03670527,0.091328844,0.8712753
bb09b488-e875-448b-9801-156d15b3962c,1775725358669181338,3.944397,-2.9525757,-6.975174,-0.025390621,-0.86279297,0.5571289,2.431504270782184,-57.59381801148759,13.246880113063284,-0.48052788,-0.037079882,0.0909042,0.871466
bb09b488-e875-448b-9801-156d15b3962c,1775725358680538338,3.5762787,-2.8896332,-6.547928,-0.037597656,-0.84277344,0.5595703,2.3167029979981626,-57.561893665878316,13.139191188640849,-0.48022982,-0.037470788,0.09058683,0.8716466
bb09b488-e875-448b-9801-156d15b3962c,1775725358690711338,3.578186,-2.7694702,-6.4296722,-0.04101562,-0.85644525,0.54589844,2.110492689647787,-57.494134769710314,12.990447096754343,-0.47960195,-0.038352266,0.09036112,0.87197727
bb09b488-e875-448b-9801-156d15b3962c,1775725358700887338,3.2138824,-3.1986237,-5.38826,-0.029785153,-0.84521484,0.5415039,2.0138186414127164,-57.466323799535246,12.910860835587306,-0.4793414,-0.038728878,0.090176925,0.87212294
bb09b488-e875-448b-9801-156d15b3962c,1775725358711063338,3.0899048,-3.074646,-5.2661896,-0.027832028,-0.85498047,0.5361328,1.9224152651838116,-57.44211863460539,12.842978718985988,-0.47910872,-0.039118186,0.09005705,0.8722458
bb09b488-e875-448b-9801-156d15b3962c,1775725358718688338,2.4166107,-3.1375885,-4.6596527,-0.026367184,-0.8432617,0.5571289,1.8366583008625863,-57.421100823810086,12.797786382486084,-0.47889712,-0.03956268,0.090083964,0.87233907
bb09b488-e875-448b-9801-156d15b3962c,1775725358726314338,1.9283295,-3.0155182,-4.0454865,-0.029785153,-0.859375,0.53466797,1.7572070034508473,-57.40150308207987,12.745760584562316,-0.4787038,-0.0399322,0.09003133,0.8724337
bb09b488-e875-448b-9801-156d15b3962c,1775725358733940338,1.5640259,-2.8305054,-3.988266,-0.029785153,-0.85498047,0.54589844,1.6869241523495773,-57.39062903035359,12.678869191964372,-0.4785894,-0.040178016,0.0898219,0.8725068
bb09b488-e875-448b-9801-156d15b3962c,1775725358736482338,1.1367798,-2.6474,-3.6182404,-0.019531243,-0.8569336,0.546875,1.619230277164527,-57.37778175696514,12.59641910585323,-0.47846773,-0.040337566,0.0894841,0.87260085
bb09b488-e875-448b-9801-156d15b3962c,1775725358739024338,1.1367798,-2.1591187,-3.068924,-0.01708984,-0.8608398,0.56396484,1.5566806716756965,-57.36714298297919,12.533472290007353,-0.47836027,-0.040541567,0.08927189,0.872672
bb09b488-e875-448b-9801-156d15b3962c,1775725358741566338,1.3809204,-2.708435,-2.9468536,-0.017089844,-0.86621094,0.5649414,1.5020699441703251,-57.349844783521796,12.505628767652754,-0.47819605,-0.04082586,0.08929742,0.8727461
bb09b488-e875-448b-9801-156d15b3962c,1775725358752091338,1.6860962,-2.5253296,-3.0117035,-0.018066406,-0.8574219,0.56640625,1.4372686200531108,-57.33245033984718,12.429861116371043,-0.4780404,-0.040987905,0.08900031,0.8728541
bb09b488-e875-448b-9801-156d15b3962c,1775725358762616338,2.0523071,-2.3422241,-2.5806427,-0.00537109,-0.85546875,0.5649414,1.3852751337245006,-57.30869387967768,12.380307357663462,-0.47783712,-0.041156422,0.08885265,0.87297255
bb09b488-e875-448b-9801-156d15b3962c,1775725358773141338,2.2354126,-1.9760132,-2.275467,-0.024414055,-0.8520508,0.56396484,1.3301336259567,-57.28465821286693,12.354859831495034,-0.47762066,-0.04144942,0.08890166,0.87307215
bb09b488-e875-448b-9801-156d15b3962c,1775725358785993338,2.0523071,-1.914978,-2.702713,-0.010742184,-0.85009766,0.5600586,1.2858577675728817,-57.25730713906603,12.336479189485747,-0.47738484,-0.041686364,0.08896078,0.8731838
bb09b488-e875-448b-9801-156d15b3962c,1775725358798845338,2.4795532,-1.914978,-2.5234222,-0.015624996,-0.8496094,0.54589844,1.2334124855368451,-57.2300345349159,12.308695963806404,-0.4771467,-0.04194664,0.08898201,0.8732993
bb09b488-e875-448b-9801-156d15b3962c,1775725358811697338,2.4795532,-1.8539429,-2.5806427,-0.011230465,-0.8540039,0.55371094,1.1811287967449093,-57.21012862439107,12.285012590460564,-0.47696325,-0.04222931,0.08902968,0.873381
bb09b488-e875-448b-9801-156d15b3962c,1775725358824549338,2.2945404,-1.367569,-2.3403168,-0.019531243,-0.8466797,0.5576172,1.1366674210668444,-57.19045922332091,12.256429362616414,-0.47678953,-0.042432316,0.08900714,0.87346834
bb09b488-e875-448b-9801-156d15b3962c,1775725358835040338,2.4795532,-1.3046265,-2.5234222,-0.011230465,-0.84765625,0.56591797,1.0921315433674332,-57.16717695860492,12.211072909822828,-0.4765945,-0.04256318,0.08885874,0.8735835
bb09b488-e875-448b-9801-156d15b3962c,1775725358845531338,2.5424957,-1.2454987,-2.3403168,-0.0083007775,-0.859375,0.5600586,1.0472086331363846,-57.140694498884415,12.165744627835682,-0.4763749,-0.042694625,0.08871357,0.87371165
bb09b488-e875-448b-9801-156d15b3962c,1775725358856022338,2.4795532,-1.3656616,-2.2144318,-0.003417965,-0.86035156,0.5551758,0.9959381253396429,-57.11805032375107,12.12370003016743,-0.47617844,-0.042891618,0.08861761,0.8738188
bb09b488-e875-448b-9801-156d15b3962c,1775725358863470338,2.9678345,-1.3656616,-1.9702911,-0.0043945312,-0.85595703,0.55859375,0.8967995105990676,-57.06566550204799,12.061342574702769,-0.47572613,-0.04334461,0.08858012,0.8740466
bb09b488-e875-448b-9801-156d15b3962c,1775725358870917338,2.784729,-1.121521,-2.1533966,-0.004882805,-0.8466797,0.55615234,0.8529488560432759,-57.040075397689,12.010508223273188,-0.4755165,-0.043446735,0.08838703,0.8741752
bb09b488-e875-448b-9801-156d15b3962c,1775725358878364338,2.8457642,-0.75531006,-2.5806427,-0.00537109,-0.8457031,0.55371094,0.8073327477772225,-57.0132108234579,12.008121299505541,-0.4752774,-0.043762483,0.08857125,0.8742708
bb09b488-e875-448b-9801-156d15b3962c,1775725358885811338,2.7236938,-0.63323975,-2.5234222,-0.00146484,-0.84228516,0.55908203,0.7582688333088369,-56.98497911993455,12.001064945715461,-0.47502688,-0.044084135,0.08873461,0.87437415
bb09b488-e875-448b-9801-156d15b3962c,1775725358897404338,3.3340454,-0.2670288,-2.9468536,-0.0034179688,-0.8432617,0.55908203,0.710017241939406,-56.953046207083275,11.983170516532727,-0.4747529,-0.04435175,0.08881347,0.8745014
bb09b488-e875-448b-9801-156d15b3962c,1775725358908997338,3.15094,-0.38909912,-2.8858185,0.011230469,-0.83251953,0.56884766,0.6540502361966296,-56.919154792657636,11.930824498119382,-0.4744714,-0.04453418,0.08866198,0.8746603
bb09b488-e875-448b-9801-156d15b3962c,1775725358920590338,3.4561157,-0.45013428,-3.0117035,-0.003417965,-0.85009766,0.5620117,0.61367870268775,-56.89053582501217,11.895657765085343,-0.47423553,-0.04467334,0.088574216,0.87479
bb09b488-e875-448b-9801-156d15b3962c,1775725358930719338,3.3931732,-0.3299713,-2.8858185,0.0029296875,-0.8466797,0.5527344,0.5623052188783906,-56.86174092794806,11.854871401815073,-0.47399208,-0.044873334,0.08848889,0.87492037
bb09b488-e875-448b-9801-156d15b3962c,1775725358940848338,3.3340454,-0.1449585,-3.068924,0.00048828125,-0.8520508,0.5541992,0.5194627319561,-56.832945396912436,11.810816683949838,-0.47375655,-0.044994947,0.08834304,0.87505645
bb09b488-e875-448b-9801-156d15b3962c,1775725358950977338,2.904892,-0.39100647,-3.1909943,-0.00097655505,-0.8466797,0.55029297,0.47615420559437777,-56.80768485020532,11.738538931127474,-0.4735588,-0.045006596,0.08798167,0.8751993
bb09b488-e875-448b-9801-156d15b3962c,1775725358961622338,2.1133423,-0.45013428,-2.3403168,-0.0083007775,-0.8642578,0.56103516,0.39920612492249546,-56.76554529488787,11.687604014984737,-0.47319812,-0.04535027,0.08792956,0.87538195
bb09b488-e875-448b-9801-156d15b3962c,1775725358972266338,2.111435,-0.26512146,-2.828598,-0.0029296838,-0.8442383,0.55908203,0.36051361445406704,-56.74622622745792,11.665136139601191,-0.4730298,-0.045537744,0.087926306,0.8754635
bb09b488-e875-448b-9801-156d15b3962c,1775725358982910338,1.5029907,0.09918213,-2.5234222,-0.0073242188,-0.84716797,0.55371094,0.3368941821356503,-56.730312212279344,11.649454610546968,-0.47289637,-0.045640867,0.087911054,0.87553173
bb09b488-e875-448b-9801-156d15b3962c,1775725358991356338,1.5029907,0.038146973,-2.2144318,-0.0039062463,-0.8457031,0.5703125,0.3126862292209375,-56.713301400946555,11.63681244838116,-0.4727529,-0.04576022,0.087921865,0.8756019
bb09b488-e875-448b-9801-156d15b3962c,1775725358999803338,1.7471313,0.2822876,-1.8520355,-0.00537109,-0.8442383,0.5678711,0.2852545427722689,-56.69487642554126,11.620549547600442,-0.4725976,-0.045888223,0.08791885,0.8756793
bb09b488-e875-448b-9801-156d15b3962c,1775725359008250338,1.7471313,0.64849854,-1.909256,-0.018554688,-0.85791016,0.56591797,0.26191345017498563,-56.67610664872943,11.59001660196296,-0.47244856,-0.045925938,0.08778997,0.87577075
bb09b488-e875-448b-9801-156d15b3962c,1775725359016697338,1.8692017,0.5874634,-1.7261505,-0.0078125,-0.84716797,0.58984375,0.2475018622129989,-56.66090010623663,11.547280940335094,-0.47233847,-0.045848,0.08752936,0.87586033
bb09b488-e875-448b-9801-156d15b3962c,1775725359024341338,1.8692017,0.64849854,-1.909256,-0.00537109,-0.8496094,0.57128906,0.23023713262444886,-56.63787411912027,11.533305840393501,-0.47215492,-0.045904394,0.08750364,0.8759589
bb09b488-e875-448b-9801-156d15b3962c,1775725359031985338,2.1743774,0.9536743,-1.6651154,0.008300785,-0.85107416,0.56884766,0.21633451392527966,-56.61394758360916,11.51264269031516,-0.47196972,-0.04590691,0.08741325,0.87606764
bb09b488-e875-448b-9801-156d15b3962c,1775725359039629338,2.4166107,1.0738373,-1.3637543,-0.00146484,-0.84472656,0.5600586,0.20237179475695743,-56.59018390646574,11.474218873451758,-0.47179285,-0.045836978,0.087187156,0.8761892
bb09b488-e875-448b-9801-156d15b3962c,1775725359042178338,2.2964478,0.9536743,-1.3637543,-0.00146484,-0.85302734,0.5756836,0.1895249057734413,-56.56638615694688,11.4636467616012,-0.47160536,-0.045873255,0.08716934,0.87628996
bb09b488-e875-448b-9801-156d15b3962c,1775725359044727338,2.6626587,1.0147095,-1.1806488,-0.0087890625,-0.84277344,0.56640625,0.1825208816838979,-56.5384205261894,11.445791149167139,-0.47139338,-0.045831718,0.0870735,0.8764158
bb09b488-e875-448b-9801-156d15b3962c,1775725359047276338,2.9659271,1.0738373,-1.3637543,-0.0058593713,-0.85058594,0.5654297,0.17565903049141265,-56.513258513620734,11.40619235202071,-0.47121158,-0.045701925,0.08680949,0.87654656
bb09b488-e875-448b-9801-156d15b3962c,1775725359057496338,3.2730103,1.0147095,-1.4209747,0.0048828125,-0.86376953,0.56591797,0.16461878561240778,-56.48265271389649,11.382105956620425,-0.47097874,-0.04566382,0.08668352,0.87668616
bb09b488-e875-448b-9801-156d15b3962c,1775725359067716338,3.5762787,1.2569427,-1.8520355,0.011718754,-0.8540039,0.5756836,0.14928679895807026,-56.45172889619012,11.380318829675836,-0.4707313,-0.045750033,0.08674583,0.8768084
bb09b488-e875-448b-9801-156d15b3962c,1775725359077936338,3.578186,1.1367798,-1.3637543,0.00244141,-0.84472656,0.5625,0.13778912639607424,-56.41556426422001,11.385769611665312,-0.47044373,-0.045832638,0.086849906,0.8769482
bb09b488-e875-448b-9801-156d15b3962c,1775725359093990338,3.7612915,1.0147095,-1.3637543,0.0039062575,-0.8417969,0.57177734,0.12570440611166817,-56.380136784957166,11.378038648878519,-0.47016656,-0.045866214,0.086855136,0.87709457
bb09b488-e875-448b-9801-156d15b3962c,1775725359110044338,3.944397,1.1367798,-1.4209747,0.0068359375,-0.8417969,0.57910156,0.11355816880204324,-56.34061554297098,11.347715377502077,-0.46986702,-0.045804553,0.08668928,0.87727475
bb09b488-e875-448b-9801-156d15b3962c,1775725359126098338,4.678726,1.3790131,-1.6651154,0.007812504,-0.855957,0.578125,0.10694850861241262,-56.294724125472605,11.331221405126808,-0.4695173,-0.04575249,0.086609095,0.87747264
bb09b488-e875-448b-9801-156d15b3962c,1775725359134700338,5.7754517,1.0757446,-1.909256,-0.011718746,-0.83984375,0.58496094,0.0812951981343749,-56.189190018359035,11.280393099735521,-0.46871,-0.045660544,0.08636823,0.8779328
bb09b488-e875-448b-9801-156d15b3962c,1775725359143304338,6.263733,1.4419556,-1.7871857,0.0048828125,-0.84814453,0.5751953,0.06953778799761835,-56.132086585269256,11.255196485169304,-0.46827367,-0.045604307,0.08624655,0.8781805
bb09b488-e875-448b-9801-156d15b3962c,1775725359151908338,6.690979,1.3198853,-1.5468597,-0.0024414025,-0.84521484,0.5883789,0.06208393593940133,-56.06745021425973,11.236936810594536,-0.46777993,-0.045537934,0.08616331,0.8784552
bb09b488-e875-448b-9801-156d15b3962c,1775725359160512338,7.05719,1.2588501,-1.8520355,0.0107421875,-0.8515625,0.59472656,0.04023907323125802,-55.99956119538787,11.23082319059637,-0.46724546,-0.045629166,0.086233035,0.8787281
bb09b488-e875-448b-9801-156d15b3962c,1775725359170852338,7.238388,1.3790131,-2.035141,0.016113285,-0.83984375,0.5830078,0.020034201373482864,-55.92718469358476,11.200672048592047,-0.4666872,-0.045606684,0.08611323,0.8790377
bb09b488-e875-448b-9801-156d15b3962c,1775725359181192338,8.337021,1.4400482,-2.1533966,0.010253906,-0.84765625,0.5961914,0.00444566610919632,-55.84782560985088,11.137929269337697,-0.46609157,-0.045411356,0.085726924,0.87940156
bb09b488-e875-448b-9801-156d15b3962c,1775725359191532338,9.07135,1.9302368,-2.3975372,0.0068359375,-0.8510742,0.60009766,-0.014256987864306642,-55.76362996006892,11.072975569622354,-0.46545702,-0.045228086,0.08533761,0.8797849
bb09b488-e875-448b-9801-156d15b3962c,1775725359201766338,9.498596,1.3198853,-2.5806427,0.0034179688,-0.8417969,0.5756836,-0.029920576234286837,-55.67170286756049,11.024434855690776,-0.46475857,-0.04508315,0.08506438,0.880188
bb09b488-e875-448b-9801-156d15b3962c,1775725359212002338,10.10704,1.5621185,-2.5234222,-0.0122070275,-0.8408203,0.5786133,-0.0451332321525425,-55.58149368051682,10.988831922676805,-0.4640682,-0.04498908,0.084887505,0.88057405
bb09b488-e875-448b-9801-156d15b3962c,1775725359222238338,10.473251,1.4400482,-2.702713,0.0053710975,-0.8256836,0.58935547,-0.058210902043670826,-55.49029922900046,10.97181594813729,-0.46336424,-0.044953533,0.0848448,0.8809506
bb09b488-e875-448b-9801-156d15b3962c,1775725359230889338,10.353088,1.2588501,-2.3403168,0.008789066,-0.8310547,0.5913086,-0.09937126066731529,-55.30003030560861,10.95896490027138,-0.46187532,-0.04507828,0.08498486,0.8817123
bb09b488-e875-448b-9801-156d15b3962c,1775725359239542338,10.169983,1.2588501,-2.275467,0.016113281,-0.8339844,0.5932617,-0.12697565585814105,-55.209410600067145,10.93232055910387,-0.46116787,-0.045116954,0.08492527,0.88208634
bb09b488-e875-448b-9801-156d15b3962c,1775725359248195338,9.742737,1.5029907,-2.4585724,0.007812504,-0.83447266,0.57910156,-0.14979067150205677,-55.125312223131424,10.918425991709505,-0.46050888,-0.045175217,0.08494162,0.882426
bb09b488-e875-448b-9801-156d15b3962c,1775725359256848338,9.376526,1.5029907,-2.4585724,-0.0024414025,-0.8305664,0.57421875,-0.16197336670003049,-55.04689968919698,10.898495517304521,-0.4599037,-0.045131765,0.08486629,0.88275105
bb09b488-e875-448b-9801-156d15b3962c,1775725359267058338,8.399963,1.4419556,-2.4585724,0.0029296912,-0.80371094,0.56103516,-0.17789812502885152,-54.97503367581362,10.864192503048923,-0.4593516,-0.045064557,0.08469251,0.88305855
bb09b488-e875-448b-9801-156d15b3962c,1775725359277268338,8.031845,1.5621185,-2.3403168,0.012207035,-0.8203125,0.5761719,-0.19697477590173254,-54.90676101121427,10.810899871675577,-0.45883217,-0.04494861,0.08438328,0.8833641
bb09b488-e875-448b-9801-156d15b3962c,1775725359287478338,6.5670013,1.8672943,-2.2144318,0.0014648475,-0.81689453,0.57470703,-0.20966682376337203,-54.84762718180004,10.781753166019797,-0.45837826,-0.04488715,0.084230915,0.88361734
bb09b488-e875-448b-9801-156d15b3962c,1775725359297643338,5.958557,1.991272,-2.1533966,-0.004882805,-0.8232422,0.55566406,-0.21928660762265414,-54.79777430627797,10.785119062733564,-0.45798534,-0.04493888,0.08431344,0.8838106
bb09b488-e875-448b-9801-156d15b3962c,1775725359307808338,5.1670074,1.8672943,-2.0923615,-0.010742184,-0.8227539,0.55566406,-0.22224652213390464,-54.760688431584946,10.77206174985619,-0.45770216,-0.044882838,0.08423798,0.8839673
bb09b488-e875-448b-9801-156d15b3962c,1775725359317973338,3.944397,1.991272,-1.909256,-0.0029296838,-0.82666016,0.56933594,-0.21651023615472362,-54.72774304600695,10.77616893877432,-0.45744875,-0.04483109,0.08425835,0.88409466
bb09b488-e875-448b-9801-156d15b3962c,1775725359325649338,1.1367798,1.5029907,-1.1806488,-0.0078125,-0.8227539,0.5546875,-0.2023561776479019,-54.70886027279117,10.8060729453823,-0.45730197,-0.04482764,0.08443947,0.884154
bb09b488-e875-448b-9801-156d15b3962c,1775725359333324338,-0.38719177,1.0738373,-0.57029724,-0.0063476525,-0.8305664,0.5546875,-0.1859939974737756,-54.717473217868935,10.821498173014664,-0.45737445,-0.04476919,0.08449004,0.8841146
bb09b488-e875-448b-9801-156d15b3962c,1775725359340999338,-1.7948151,1.2569427,-0.13923645,-0.008300781,-0.82714844,0.5341797,-0.16734677011435564,-54.744901042058714,10.83718820269031,-0.45759347,-0.044707835,0.08452654,0.8840003
bb09b488-e875-448b-9801-156d15b3962c,1775725359348674338,-3.3798218,0.7095337,0.71525574,-0.018066406,-0.8383789,0.5605469,-0.14340490632943015,-54.78494804963032,10.864722745092283,-0.45791122,-0.044662453,0.08462886,0.8838329
bb09b488-e875-448b-9801-156d15b3962c,1775725359360310338,-4.5394897,0.64849854,1.1425018,-0.022460934,-0.8203125,0.5488281,-0.11273519003870024,-54.83246057496548,10.902792477986369,-0.4582855,-0.044612814,0.08478215,0.88362664
bb09b488-e875-448b-9801-156d15b3962c,1775725359371946338,-6.433487,1.0166168,1.5087128,-0.01708984,-0.8208008,0.5546875,-0.07660286952704844,-54.89558666373128,10.933134128515347,-0.4587872,-0.044501953,0.08484776,0.8833656
bb09b488-e875-448b-9801-156d15b3962c,1775725359383582338,-8.203506,0.40245056,1.9321442,-0.0122070275,-0.83935547,0.54003906,-0.042383025591763816,-54.97669749138163,10.976626897594441,-0.45942086,-0.04447224,0.085015036,0.8830216
bb09b488-e875-448b-9801-156d15b3962c,1775725359391497338,-9.605408,1.1367798,2.23732,-0.023925778,-0.8359375,0.56591797,-0.005808110554210218,-55.06622923723448,11.046935906983704,-0.46011052,-0.04453897,0.08537547,0.88262427
bb09b488-e875-448b-9801-156d15b3962c,1775725359399413338,-10.704041,0.9536743,2.9735565,-0.015624996,-0.8359375,0.5878906,0.05114681955190427,-55.16162864586762,11.117349529701235,-0.46086028,-0.044454686,0.08565149,0.8822105
bb09b488-e875-448b-9801-156d15b3962c,1775725359407329338,-10.948181,0.831604,3.156662,-0.02734375,-0.84716797,0.5830078,0.11053632891500438,-55.257116398100045,11.198793184341719,-0.46160808,-0.044397444,0.08600125,0.88178825
bb09b488-e875-448b-9801-156d15b3962c,1775725359415245338,-11.375427,0.9536743,3.6449432,-0.029296871,-0.8251953,0.57958984,0.18011204083480908,-55.35740272468372,11.308996856044278,-0.46238917,-0.044383023,0.086527735,0.8813281
bb09b488-e875-448b-9801-156d15b3962c,1775725359425113338,-11.619568,0.9536743,4.4384003,-0.015624996,-0.828125,0.5727539,0.2539496864800376,-55.45628817307999,11.42019836818227,-0.46316224,-0.04434077,0.08704342,0.88087344
bb09b488-e875-448b-9801-156d15b3962c,1775725359434981338,-12.229919,0.7095337,5.2318573,-0.02099609,-0.84716797,0.5644531,0.3389969182377096,-55.5645266106126,11.535321316923703,-0.4640141,-0.044237643,0.08753793,0.88038117
bb09b488-e875-448b-9801-156d15b3962c,1775725359444849338,-13.206482,0.9536743,6.1473846,-0.019042969,-0.8334961,0.5629883,0.4357574607498869,-55.68104617093153,11.619048080910769,-0.4649505,-0.043926142,0.08773792,0.87988263
bb09b488-e875-448b-9801-156d15b3962c,1775725359456380338,-15.222549,1.5621185,7.368088,-0.024414059,-0.8305664,0.5517578,0.6636323643804469,-55.934364918279954,11.827945492658706,-0.46698895,-0.04323142,0.08829932,0.87878066
bb09b488-e875-448b-9801-156d15b3962c,1775725359467914338,-15.830994,1.9302368,7.856369,-0.014160156,-0.82958984,0.54589844,0.792695324295973,-56.07513510998775,11.954267666478112,-0.46811953,-0.04287342,0.088674515,0.8781586
bb09b488-e875-448b-9801-156d15b3962c,1775725359479448338,-16.929626,2.2964478,8.34465,-0.02099609,-0.83447266,0.5517578,0.9312785344268438,-56.221252128305984,12.095809359528188,-0.46929267,-0.04251307,0.089120686,0.8775045
bb09b488-e875-448b-9801-156d15b3962c,1775725359487164338,-16.62445,2.6016235,8.710861,-0.029296871,-0.83154297,0.5888672,1.07064055697266,-56.359393821649164,12.24065248229873,-0.47040424,-0.042157743,0.08958854,0.8768786
bb09b488-e875-448b-9801-156d15b3962c,1775725359494883338,-15.953064,2.1133423,8.527756,-0.013671871,-0.83935547,0.61572266,1.2136946604440788,-56.483411807255315,12.387479389830157,-0.47141019,-0.041774146,0.090059526,0.87630826
bb09b488-e875-448b-9801-156d15b3962c,1775725359502602338,-14.183044,1.6860962,8.710861,-0.010742184,-0.8354492,0.60253906,1.3470916059792841,-56.589962331633835,12.526278291277263,-0.47227842,-0.041419573,0.0905145,0.87581056
bb09b488-e875-448b-9801-156d15b3962c,1775725359510321338,-13.147354,1.4400482,8.527756,-0.0024414025,-0.82421875,0.5722656,1.4763616154825483,-56.68682263866794,12.669463867979106,-0.47306824,-0.041109,0.09102224,0.8753461
bb09b488-e875-448b-9801-156d15b3962c,1775725359520533338,-11.926651,1.3790131,7.9746246,-0.020019528,-0.82958984,0.56152344,1.5968664714753462,-56.77919343767718,12.807196636897725,-0.47381923,-0.04084155,0.09152427,0.8748999
bb09b488-e875-448b-9801-156d15b3962c,1775725359530745338,-12.168884,1.3198853,7.6122284,-0.022460934,-0.83935547,0.5522461,1.7124375118040445,-56.874598455555805,12.942399619375957,-0.47459066,-0.040606678,0.09202309,0.87444025
bb09b488-e875-448b-9801-156d15b3962c,1775725359540957338,-12.413025,0.7095337,7.551193,-0.027343746,-0.8334961,0.54296875,1.8300875265371574,-56.97931919175815,13.073348220699785,-0.47543645,-0.040349647,0.0924727,0.87394506
bb09b488-e875-448b-9801-156d15b3962c,1775725359552504338,-12.046814,-0.022888184,6.1473846,-0.0234375,-0.8623047,0.5878906,2.220770604528535,-57.39017680320863,13.447209322345154,-0.47874635,-0.03932331,0.093440995,0.87207955
bb09b488-e875-448b-9801-156d15b3962c,1775725359564051338,-10.276794,-0.1449585,5.838394,-0.012695309,-0.8457031,0.6088867,2.296346779291115,-57.46066995534932,13.528538560908755,-0.4793152,-0.039157372,0.09369862,0.8717468
bb09b488-e875-448b-9801-156d15b3962c,1775725359575598338,-8.934021,0.038146973,4.804611,-0.003417965,-0.8588867,0.59521484,2.3538591212777535,-57.52133258776748,13.59348426095277,-0.47980025,-0.03905163,0.09391251,0.8714615
bb09b488-e875-448b-9801-156d15b3962c,1775725359591681338,-7.9574585,0.46539307,4.1332245,-0.022949219,-0.84277344,0.5654297,2.4075145226801578,-57.58234798919829,13.650643880906298,-0.48028746,-0.038943723,0.09408234,0.8711795
bb09b488-e875-448b-9801-156d15b3962c,1775725359607765338,-7.5912476,0.16021729,3.6449432,-0.025390618,-0.84716797,0.5571289,2.460734724402288,-57.636654417131986,13.689936038244962,-0.48072946,-0.03875816,0.09412192,0.8709396
bb09b488-e875-448b-9801-156d15b3962c,1775725359623849338,-7.4691772,0.16021729,3.2787323,-0.0068359375,-0.8564453,0.54589844,2.5115289392112987,-57.69208443449864,13.744869340317516,-0.48117265,-0.038658336,0.0942892,0.8706811
bb09b488-e875-448b-9801-156d15b3962c,1775725359631430338,-7.347107,0.09918213,2.6073456,-0.033203125,-0.86083984,0.5385742,2.59607287576689,-57.814371819684816,13.875952973608381,-0.48212415,-0.038690858,0.09484686,0.8700923
bb09b488-e875-448b-9801-156d15b3962c,1775725359639014338,-8.081436,-0.207901,2.9735565,-0.037597653,-0.875,0.5263672,2.6510032422847325,-57.88622542579474,13.912297089963737,-0.48270112,-0.0385001,0.09484237,0.86978114
bb09b488-e875-448b-9801-156d15b3962c,1775725359646598338,-8.325577,-0.7572174,3.156662,-0.044921868,-0.85595703,0.5444336,2.7026678816229017,-57.95323204460984,13.948822425718667,-0.4832385,-0.038330548,0.09485561,0.8694886
bb09b488-e875-448b-9801-156d15b3962c,1775725359654182338,-9.300232,-0.8163452,3.2138824,-0.0336914,-0.8510742,0.54052734,2.7555548404165524,-58.030298800227236,13.991321437829978,-0.48385078,-0.038187884,0.09490129,0.86914915
bb09b488-e875-448b-9801-156d15b3962c,1775725359664473338,-9.363174,-1.0623932,3.6449432,-0.032714844,-0.85302734,0.53222656,2.811604193754284,-58.11087491172014,14.044817838759402,-0.48448834,-0.0380721,0.09501368,0.8687865
bb09b488-e875-448b-9801-156d15b3962c,1775725359674764338,-9.420395,-1.2454987,3.7670135,-0.048339836,-0.8544922,0.5317383,2.8696701498683836,-58.189187892534264,14.129696611672536,-0.48509985,-0.038072437,0.09535597,0.8684074
