recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
bb09b488-e875-448b-9801-156d15b3962c,773,1775725414732652338,1775725414757642338,24.99,2.1378484,1238.4546,1628.3978
bb09b488-e875-448b-9801-156d15b3962c,774,1775725414857767338,1775725414872771338,15.004,2.0360184,1410.9299,2820.873
bb09b488-e875-448b-9801-156d15b3962c,775,1775725414957892338,1775725414982892338,25.0,2.582662,1409.695,2195.2979
bb09b488-e875-448b-9801-156d15b3962c,776,1775725415223145338,1775725415428267338,205.122,3.3257527,1118.4434,1710.1832
bb09b488-e875-448b-9801-156d15b3962c,777,1775725415578391338,1775725415993897338,415.506,21.608414,4543.611,13483.37
bb09b488-e875-448b-9801-156d15b3962c,778,1775725416073891338,1775725416359141338,285.25,11.4026375,1783.2382,3689.152
bb09b488-e875-448b-9801-156d15b3962c,779,1775725416494266338,1775725416524266338,30.0,3.777907,1877.3668,2590.109
bb09b488-e875-448b-9801-156d15b3962c,780,1775725416664516338,1775725416694516338,30.0,4.7614627,1796.521,3872.3494
bb09b488-e875-448b-9801-156d15b3962c,781,1775725417465266338,1775725417800516338,335.25,28.476206,3763.468,10624.968
bb09b488-e875-448b-9801-156d15b3962c,782,1775725417880641338,1775725418020766338,140.125,6.3149033,1940.9792,3341.9907
bb09b488-e875-448b-9801-156d15b3962c,783,1775725418115766338,1775725418200891338,85.125,3.5282125,1658.5559,2440.609
bb09b488-e875-448b-9801-156d15b3962c,784,1775725418586266338,1775725418606266338,20.0,1.325435,1084.338,1427.3108
bb09b488-e875-448b-9801-156d15b3962c,785,1775725418996641338,1775725419296890338,300.249,14.587087,2096.3782,5896.3677
bb09b488-e875-448b-9801-156d15b3962c,786,1775725419452015338,1775725419647265338,195.25,0.28552073,1210.1464,2135.187
bb09b488-e875-448b-9801-156d15b3962c,787,1775725419742272338,1775725419812390338,70.118,1.4171671,1261.9719,2542.1733
bb09b488-e875-448b-9801-156d15b3962c,788,1775725419997515338,1775725420543140338,545.625,1.3711001,1237.2139,2685.9866
bb09b488-e875-448b-9801-156d15b3962c,789,1775725420673265338,1775725420828390338,155.125,1.2073121,1303.127,2262.0825
bb09b488-e875-448b-9801-156d15b3962c,790,1775725420933390338,1775725421033515338,100.125,0.71814376,1279.4197,2176.4392
bb09b488-e875-448b-9801-156d15b3962c,791,1775725421198640338,1775725422274640338,1076.0,17.898415,1610.4644,6494.6763
bb09b488-e875-448b-9801-156d15b3962c,792,1775725422384764338,1775725422409776338,25.012,2.3696542,1346.6815,2372.1985
bb09b488-e875-448b-9801-156d15b3962c,793,1775725422585019338,1775725422965389338,380.37,3.4775853,2798.5112,8118.845
bb09b488-e875-448b-9801-156d15b3962c,794,1775725423120514338,1775725423135514338,15.0,1.5422243,1163.564,2103.935
bb09b488-e875-448b-9801-156d15b3962c,795,1775725423395764338,1775725423470764338,75.0,6.7489314,2310.6309,4472.3745
bb09b488-e875-448b-9801-156d15b3962c,796,1775725423610889338,1775725423691014338,80.125,2.0820515,1068.523,1778.2773
bb09b488-e875-448b-9801-156d15b3962c,797,1775725423801139338,1775725423821139338,20.0,1.608823,1135.2124,1537.1198
bb09b488-e875-448b-9801-156d15b3962c,798,1775725424446764338,1775725424491764338,45.0,0.71964175,1045.8362,1511.3248
bb09b488-e875-448b-9801-156d15b3962c,799,1775725424742015338,1775725424772014338,29.999,3.2736735,1543.1658,2030.7612
bb09b488-e875-448b-9801-156d15b3962c,800,1775725424902152338,1775725425883014338,980.862,9.302246,2877.4495,15835.101
bb09b488-e875-448b-9801-156d15b3962c,801,1775725425988138338,1775725426173389338,185.251,3.7181454,1609.5713,3833.24
bb09b488-e875-448b-9801-156d15b3962c,802,1775725426288514338,1775725426969138338,680.624,12.809274,3103.9604,9041.825
bb09b488-e875-448b-9801-156d15b3962c,803,1775725427099263338,1775725427294388338,195.125,4.6612463,1809.8157,4822.0806
bb09b488-e875-448b-9801-156d15b3962c,804,1775725427910013338,1775725428885900338,975.887,15.512868,2329.0164,12312.367
bb09b488-e875-448b-9801-156d15b3962c,805,1775725428986013338,1775725429296263338,310.25,0.70648474,1570.3921,3692.317
bb09b488-e875-448b-9801-156d15b3962c,806,1775725429396392338,1775725429771766338,375.374,3.4450831,1397.5983,2935.527
bb09b488-e875-448b-9801-156d15b3962c,807,1775725429891766338,1775725429921887338,30.121,1.3554163,1342.0851,2053.3916
bb09b488-e875-448b-9801-156d15b3962c,808,1775725430016889338,1775725430037012338,20.123,1.339215,1130.97,1612.7792
bb09b488-e875-448b-9801-156d15b3962c,809,1775725430127012338,1775725430337262338,210.25,0.78955173,1243.0236,2233.0627
bb09b488-e875-448b-9801-156d15b3962c,810,1775725430437387338,1775725430547387338,110.0,1.3544283,1507.7928,2738.5176
bb09b488-e875-448b-9801-156d15b3962c,811,1775725430662512338,1775725431077887338,415.375,0.6281297,1229.0707,2677.396
bb09b488-e875-448b-9801-156d15b3962c,812,1775725431158012338,1775725431183012338,25.0,1.9731722,1373.1779,2016.62
bb09b488-e875-448b-9801-156d15b3962c,813,1775725431373267338,1775725432058894338,685.627,0.45094585,1349.5806,3200.143
bb09b488-e875-448b-9801-156d15b3962c,814,1775725432279012338,1775725432299012338,20.0,1.4401382,1372.3556,2199.4082
bb09b488-e875-448b-9801-156d15b3962c,815,1775725432439262338,1775725432509262338,70.0,1.8533285,1227.7615,1740.6149
bb09b488-e875-448b-9801-156d15b3962c,816,1775725432669387338,1775725433064761338,395.374,1.4715809,1303.2847,2849.1196
bb09b488-e875-448b-9801-156d15b3962c,817,1775725433199902338,1775725433229886338,29.984,2.4515038,1795.8334,3174.9949
bb09b488-e875-448b-9801-156d15b3962c,818,1775725433325011338,1775725433345011338,20.0,0.9508811,1365.5153,1965.6222
bb09b488-e875-448b-9801-156d15b3962c,819,1775725433495136338,1775725433860511338,365.375,0.015802545,1358.2616,2699.9927
bb09b488-e875-448b-9801-156d15b3962c,820,1775725434125761338,1775725434871511338,745.75,2.182916,1256.4396,2795.6797
bb09b488-e875-448b-9801-156d15b3962c,821,1775725435231761338,1775725435502011338,270.25,2.1190667,1361.8337,2650.8638
bb09b488-e875-448b-9801-156d15b3962c,822,1775725435607136338,1775725435747261338,140.125,2.3263853,1384.8087,2274.6008
bb09b488-e875-448b-9801-156d15b3962c,823,1775725435912386338,1775725436002519338,90.133,1.8068333,1283.0583,2088.2405
bb09b488-e875-448b-9801-156d15b3962c,824,1775725436117635338,1775725436347886338,230.251,1.1297576,1151.4076,2128.9329
bb09b488-e875-448b-9801-156d15b3962c,825,1775725436432889338,1775725436488010338,55.121,0.0627823,1153.3173,2488.671
bb09b488-e875-448b-9801-156d15b3962c,826,1775725436718260338,1775725437223635338,505.375,1.3995919,1395.3555,3403.3916
bb09b488-e875-448b-9801-156d15b3962c,827,1775725437328766338,1775725437348760338,19.994,1.1418433,1241.0292,1716.0438
bb09b488-e875-448b-9801-156d15b3962c,828,1775725437428885338,1775725437488885338,60.0,1.0911436,1233.1414,1797.5411
bb09b488-e875-448b-9801-156d15b3962c,829,1775725437624010338,1775725437704135338,80.125,0.63761675,1234.5658,2203.3132
bb09b488-e875-448b-9801-156d15b3962c,830,1775725437844266338,1775725437869260338,24.994,1.5091441,1114.1444,1947.9678
bb09b488-e875-448b-9801-156d15b3962c,831,1775725437994385338,1775725438019386338,25.001,0.53837824,1296.7644,2035.5542
bb09b488-e875-448b-9801-156d15b3962c,832,1775725438164511338,1775725438199635338,35.124,0.9372385,1051.5255,1645.4524
bb09b488-e875-448b-9801-156d15b3962c,833,1775725438484885338,1775725438584889338,100.004,0.7630699,1377.0997,3012.308
bb09b488-e875-448b-9801-156d15b3962c,834,1775725438815134338,1775725438895259338,80.125,0.65000457,926.3765,1380.5116
bb09b488-e875-448b-9801-156d15b3962c,835,1775725438980259338,1775725439310634338,330.375,3.0971937,1347.125,3169.0435
bb09b488-e875-448b-9801-156d15b3962c,836,1775725439385634338,1775725440041259338,655.625,25.474674,2715.2615,8642.188
bb09b488-e875-448b-9801-156d15b3962c,837,1775725440136384338,1775725440161388338,25.004,1.9760201,1291.5962,1554.7233
bb09b488-e875-448b-9801-156d15b3962c,838,1775725440491759338,1775725440601895338,110.136,7.2504325,2034.7665,4800.5073
bb09b488-e875-448b-9801-156d15b3962c,839,1775725440732009338,1775725440777009338,45.0,0.11989437,1225.7021,1703.3511
bb09b488-e875-448b-9801-156d15b3962c,840,1775725440947134338,1775725440982134338,35.0,3.5368896,1464.1802,2242.5813
bb09b488-e875-448b-9801-156d15b3962c,841,1775725441362509338,1775725441582759338,220.25,20.759417,2863.1348,8309.357
bb09b488-e875-448b-9801-156d15b3962c,842,1775725441682884338,1775725441787886338,105.002,0.5083734,1274.9448,2218.576
bb09b488-e875-448b-9801-156d15b3962c,843,1775725441863008338,1775725441883009338,20.001,0.6794193,1105.1094,1613.9014
bb09b488-e875-448b-9801-156d15b3962c,844,1775725441983134338,1775725442153258338,170.124,16.749598,3036.9438,7023.069
bb09b488-e875-448b-9801-156d15b3962c,845,1775725442228383338,1775725442393509338,165.126,26.010153,5735.8223,16617.172
bb09b488-e875-448b-9801-156d15b3962c,846,1775725442483633338,1775725442798883338,315.25,10.05884,2077.053,3852.3354
bb09b488-e875-448b-9801-156d15b3962c,847,1775725442954008338,1775725443264258338,310.25,28.593697,4516.5894,10259.253
bb09b488-e875-448b-9801-156d15b3962c,848,1775725443349383338,1775725443439508338,90.125,5.617523,1907.9347,3189.7983
bb09b488-e875-448b-9801-156d15b3962c,849,1775725443539633338,1775725443794758338,255.125,6.3467426,2040.0645,4893.0996
bb09b488-e875-448b-9801-156d15b3962c,850,1775725443985008338,1775725444055008338,70.0,16.081686,3567.9387,8941.748
bb09b488-e875-448b-9801-156d15b3962c,851,1775725444275258338,1775725445111008338,835.75,2.0812767,1434.0106,3153.2605
bb09b488-e875-448b-9801-156d15b3962c,852,1775725445196133338,1775725445246132338,49.999,1.1403649,1243.8445,1992.1292
bb09b488-e875-448b-9801-156d15b3962c,853,1775725445366257338,1775725445606507338,240.25,14.369735,2285.7964,7225.986
bb09b488-e875-448b-9801-156d15b3962c,854,1775725445716632338,1775725445851757338,135.125,13.67327,2415.0073,6851.0913
bb09b488-e875-448b-9801-156d15b3962c,855,1775725445931757338,1775725446837632338,905.875,6.2953625,1442.7632,3330.1438
bb09b488-e875-448b-9801-156d15b3962c,856,1775725447067882338,1775725447623382338,555.5,5.473101,1496.5725,4198.7905
bb09b488-e875-448b-9801-156d15b3962c,857,1775725447808506338,1775725447883632338,75.126,12.570704,3004.006,6338.98
bb09b488-e875-448b-9801-156d15b3962c,858,1775725448249016338,1775725448434131338,185.115,1.6866196,4092.691,10497.232
bb09b488-e875-448b-9801-156d15b3962c,859,1775725448549256338,1775725448574256338,25.0,2.2185903,1259.6552,2044.7526
bb09b488-e875-448b-9801-156d15b3962c,860,1775725448709381338,1775725448734388338,25.007,1.5602945,974.0951,1129.8431
bb09b488-e875-448b-9801-156d15b3962c,861,1775725448909631338,1775725449395010338,485.379,14.165404,2158.3704,9047.808
bb09b488-e875-448b-9801-156d15b3962c,862,1775725449490131338,1775725449555257338,65.126,0.7203119,1262.9406,1727.125
bb09b488-e875-448b-9801-156d15b3962c,863,1775725449680256338,1775725449695381338,15.125,1.022066,1035.8207,1235.0646
bb09b488-e875-448b-9801-156d15b3962c,864,1775725449855506338,1775725449880513338,25.007,2.221562,1278.7777,1917.4746
bb09b488-e875-448b-9801-156d15b3962c,865,1775725450040631338,1775725450080631338,40.0,3.7610555,1562.6492,2389.0325
bb09b488-e875-448b-9801-156d15b3962c,866,1775725450305881338,1775725450356007338,50.126,2.254134,1287.301,1829.7666
bb09b488-e875-448b-9801-156d15b3962c,867,1775725450466006338,1775725451767255338,1301.249,16.40378,1809.6743,8512.871
bb09b488-e875-448b-9801-156d15b3962c,868,1775725451902380338,1775725452873255338,970.875,3.6298816,1305.7777,2474.6235
bb09b488-e875-448b-9801-156d15b3962c,869,1775725453013386338,1775725453118512338,105.126,1.2900295,1301.06,2136.7117
bb09b488-e875-448b-9801-156d15b3962c,870,1775725453208630338,1775725453443892338,235.262,1.3363756,1350.5751,2493.1697
bb09b488-e875-448b-9801-156d15b3962c,871,1775725453533880338,1775725453574012338,40.132,0.63626343,1279.4438,2267.9805
bb09b488-e875-448b-9801-156d15b3962c,872,1775725453679005338,1775725453734130338,55.125,1.3755753,1174.0574,1934.0593
bb09b488-e875-448b-9801-156d15b3962c,873,1775725453829129338,1775725453884254338,55.125,14.6112385,3380.6216,7124.02
bb09b488-e875-448b-9801-156d15b3962c,874,1775725454089380338,1775725454109504338,20.124,1.0479978,1388.5839,2136.8743
bb09b488-e875-448b-9801-156d15b3962c,875,1775725454204505338,1775725454219504338,14.999,1.680224,1456.5457,2055.3625
bb09b488-e875-448b-9801-156d15b3962c,876,1775725454354639338,1775725454635004338,280.365,18.038197,3142.6887,9246.592
bb09b488-e875-448b-9801-156d15b3962c,877,1775725454730004338,1775725454940254338,210.25,2.142807,1366.6691,2731.113
bb09b488-e875-448b-9801-156d15b3962c,878,1775725455095379338,1775725455160379338,65.0,0.68060064,1275.9318,1879.1647
bb09b488-e875-448b-9801-156d15b3962c,879,1775725455275504338,1775725455736004338,460.5,17.618692,2023.3044,6997.7236
bb09b488-e875-448b-9801-156d15b3962c,880,1775725455821004338,1775725456036254338,215.25,16.323944,2270.97,7799.0835
bb09b488-e875-448b-9801-156d15b3962c,881,1775725456121379338,1775725456766879338,645.5,11.872693,2688.214,10719.965
bb09b488-e875-448b-9801-156d15b3962c,882,1775725456922128338,1775725457242378338,320.25,7.1087556,2761.8276,7312.758
bb09b488-e875-448b-9801-156d15b3962c,883,1775725457332503338,1775725457382503338,50.0,9.414821,2896.797,5432.909
bb09b488-e875-448b-9801-156d15b3962c,884,1775725457547628338,1775725457577753338,30.125,3.2470858,1689.7812,2233.224
bb09b488-e875-448b-9801-156d15b3962c,885,1775725457747878338,1775725457822878338,75.0,0.9270652,1043.0835,1722.0581
bb09b488-e875-448b-9801-156d15b3962c,886,1775725458308378338,1775725458588628338,280.25,34.667866,5127.1943,15519.306
bb09b488-e875-448b-9801-156d15b3962c,887,1775725458673753338,1775725460005004338,1331.251,26.566406,2851.5474,10737.826
bb09b488-e875-448b-9801-156d15b3962c,888,1775725460200127338,1775725460370252338,170.125,3.2387826,1370.1708,3470.4304
bb09b488-e875-448b-9801-156d15b3962c,889,1775725460515377338,1775725460660627338,145.25,7.302603,2112.8953,6257.741
bb09b488-e875-448b-9801-156d15b3962c,890,1775725460845752338,1775725460870756338,25.004,0.98312795,1310.5636,1553.0092
bb09b488-e875-448b-9801-156d15b3962c,891,1775725461076002338,1775725461321252338,245.25,7.2311387,1514.2601,3583.3386
bb09b488-e875-448b-9801-156d15b3962c,892,1775725461696502338,1775725462162011338,465.509,0.18468821,1355.4592,2647.205
bb09b488-e875-448b-9801-156d15b3962c,893,1775725462312127338,1775725462327127338,15.0,1.3126403,1503.3728,2106.854
bb09b488-e875-448b-9801-156d15b3962c,894,1775725462497252338,1775725462687506338,190.254,0.88804007,1231.7181,2296.8835
bb09b488-e875-448b-9801-156d15b3962c,895,1775725462877627338,1775725463037756338,160.129,1.4411194,1270.9286,2594.4817
bb09b488-e875-448b-9801-156d15b3962c,896,1775725463132876338,1775725463208001338,75.125,5.271518,1412.94,2661.4893
bb09b488-e875-448b-9801-156d15b3962c,897,1775725463858501338,1775725464113751338,255.25,1.77135,1370.1265,2418.6643
bb09b488-e875-448b-9801-156d15b3962c,898,1775725464188876338,1775725464719376338,530.5,0.4485002,1304.9955,3030.1245
bb09b488-e875-448b-9801-156d15b3962c,899,1775725464884501338,1775725465074751338,190.25,0.63852006,1341.5592,2430.9626
bb09b488-e875-448b-9801-156d15b3962c,900,1775725465239881338,1775725465385001338,145.12,0.80722827,1390.8098,2637.6997
bb09b488-e875-448b-9801-156d15b3962c,901,1775725465470126338,1775725465805376338,335.25,15.755128,3337.313,8796.665
bb09b488-e875-448b-9801-156d15b3962c,902,1775725465910501338,1775725466060625338,150.124,8.353997,2064.1936,4441.913
bb09b488-e875-448b-9801-156d15b3962c,903,1775725466170750338,1775725466230757338,60.007,0.9020147,1289.0845,2136.072
bb09b488-e875-448b-9801-156d15b3962c,904,1775725466305879338,1775725466511000338,205.121,10.424005,2055.324,5205.0664
bb09b488-e875-448b-9801-156d15b3962c,905,1775725466591125338,1775725467471879338,880.754,4.484767,3200.5664,12186.727
bb09b488-e875-448b-9801-156d15b3962c,906,1775725467562000338,1775725467977375338,415.375,24.325884,3469.417,9587.31
bb09b488-e875-448b-9801-156d15b3962c,907,1775725468132499338,1775725468352749338,220.25,2.4830003,1672.2905,3674.8542
bb09b488-e875-448b-9801-156d15b3962c,908,1775725468442874338,1775725468607999338,165.125,4.055959,2818.4512,9568.347
bb09b488-e875-448b-9801-156d15b3962c,909,1775725468753124338,1775725468773124338,20.0,1.4968818,1026.3073,1628.5521
bb09b488-e875-448b-9801-156d15b3962c,910,1775725468928257338,1775725469048374338,120.117,19.525389,2970.2786,7554.002
bb09b488-e875-448b-9801-156d15b3962c,911,1775725469128499338,1775725469148499338,20.0,0.466148,1180.9918,1722.7341
bb09b488-e875-448b-9801-156d15b3962c,912,1775725469278624338,1775725469754015338,475.391,4.521262,1590.8798,3852.2297
bb09b488-e875-448b-9801-156d15b3962c,913,1775725469874124338,1775725470254499338,380.375,5.737048,1316.9052,3226.2585
bb09b488-e875-448b-9801-156d15b3962c,914,1775725470364624338,1775725470469749338,105.125,2.5144012,1215.8334,1712.9531
bb09b488-e875-448b-9801-156d15b3962c,915,1775725470579874338,1775725471505748338,925.874,4.980733,1447.1598,4777.777
bb09b488-e875-448b-9801-156d15b3962c,916,1775725471640873338,1775725471725873338,85.0,0.82870805,1353.6445,2551.7925
bb09b488-e875-448b-9801-156d15b3962c,917,1775725471830998338,1775725471891123338,60.125,1.0556152,1163.012,1681.579
bb09b488-e875-448b-9801-156d15b3962c,918,1775725471971123338,1775725472476623338,505.5,18.257254,1879.6271,6979.5215
bb09b488-e875-448b-9801-156d15b3962c,919,1775725472566748338,1775725472661748338,95.0,0.7103592,947.1268,1276.4952
bb09b488-e875-448b-9801-156d15b3962c,920,1775725472791873338,1775725473647748338,855.875,8.078599,2391.419,9074.832
bb09b488-e875-448b-9801-156d15b3962c,921,1775725473732747338,1775725474098122338,365.375,7.3929057,1608.0822,4326.317
bb09b488-e875-448b-9801-156d15b3962c,922,1775725474193247338,1775725474398372338,205.125,2.2982223,1380.7422,2220.3464
bb09b488-e875-448b-9801-156d15b3962c,923,1775725474513500338,1775725474978997338,465.497,4.1509194,1252.7885,2631.315
bb09b488-e875-448b-9801-156d15b3962c,924,1775725475058997338,1775725475439372338,380.375,6.118949,1498.766,3515.7344
bb09b488-e875-448b-9801-156d15b3962c,925,1775725475514497338,1775725476044997338,530.5,12.019996,2040.5369,5766.2256
bb09b488-e875-448b-9801-156d15b3962c,926,1775725476190121338,1775725476700622338,510.501,11.562783,1948.4141,7876.0728
bb09b488-e875-448b-9801-156d15b3962c,927,1775725476815621338,1775725477736496338,920.875,2.8931189,1926.2738,7383.9316
bb09b488-e875-448b-9801-156d15b3962c,928,1775725477816621338,1775725478266996338,450.375,30.08625,4206.721,16964.885
bb09b488-e875-448b-9801-156d15b3962c,929,1775725478387121338,1775725478602377338,215.256,12.231004,1522.2406,2475.2007
bb09b488-e875-448b-9801-156d15b3962c,930,1775725478712495338,1775725478742495338,30.0,4.025041,1635.0858,2574.9124
bb09b488-e875-448b-9801-156d15b3962c,931,1775725478952620338,1775725478977749338,25.129,1.5543981,1068.7941,1435.743
bb09b488-e875-448b-9801-156d15b3962c,932,1775725479102750338,1775725479237874338,135.124,10.641067,2131.501,4720.435
bb09b488-e875-448b-9801-156d15b3962c,933,1775725479322997338,1775725479458120338,135.123,29.138786,5742.6675,11415.96
bb09b488-e875-448b-9801-156d15b3962c,934,1775725479533245338,1775725479648370338,115.125,4.300552,3072.4106,6124.6533
bb09b488-e875-448b-9801-156d15b3962c,935,1775725479743371338,1775725480013628338,270.257,5.650355,3008.985,7417.4927
bb09b488-e875-448b-9801-156d15b3962c,936,1775725480168745338,1775725480223870338,55.125,0.6600169,1410.6642,2048.4404
bb09b488-e875-448b-9801-156d15b3962c,937,1775725480318995338,1775725480394004338,75.009,1.8327416,1607.4789,2807.5842
bb09b488-e875-448b-9801-156d15b3962c,938,1775725480504120338,1775725480599245338,95.125,7.430971,1637.2748,4513.9033
bb09b488-e875-448b-9801-156d15b3962c,939,1775725480689245338,1775725480709249338,20.004,1.5999123,1213.0769,1649.7109
bb09b488-e875-448b-9801-156d15b3962c,940,1775725480799370338,1775725480879495338,80.125,1.7591938,1208.5692,1821.695
bb09b488-e875-448b-9801-156d15b3962c,941,1775725480964495338,1775725481309870338,345.375,13.705855,3075.2754,8809.783
bb09b488-e875-448b-9801-156d15b3962c,942,1775725481454995338,1775725481545119338,90.124,2.1505601,1075.0267,1748.2339
bb09b488-e875-448b-9801-156d15b3962c,943,1775725481685244338,1775725481995494338,310.25,20.91224,1865.113,3369.6797
bb09b488-e875-448b-9801-156d15b3962c,944,1775725482090628338,1775725482480994338,390.366,39.09404,4481.7627,16864.264
bb09b488-e875-448b-9801-156d15b3962c,945,1775725482611119338,1775725483161619338,550.5,5.22449,1530.6445,4115.2695
bb09b488-e875-448b-9801-156d15b3962c,946,1775725483296744338,1775725483366744338,70.0,15.149519,3306.8826,7725.0015
bb09b488-e875-448b-9801-156d15b3962c,947,1775725483586994338,1775725483707119338,120.125,1.4269606,1358.3851,2419.1477
bb09b488-e875-448b-9801-156d15b3962c,948,1775725484027376338,1775725484252619338,225.243,19.584688,2960.7798,10335.509
bb09b488-e875-448b-9801-156d15b3962c,949,1775725484342744338,1775725484392743338,49.999,16.841946,4695.498,9391.332
bb09b488-e875-448b-9801-156d15b3962c,950,1775725484552868338,1775725484978243338,425.375,11.740748,2912.9636,7240.6733
bb09b488-e875-448b-9801-156d15b3962c,951,1775725485153493338,1775725485198493338,45.0,1.1870075,1292.5975,1895.8478
bb09b488-e875-448b-9801-156d15b3962c,952,1775725485348618338,1775725485443743338,95.125,2.0522468,1530.7941,2920.307
bb09b488-e875-448b-9801-156d15b3962c,953,1775725485563878338,1775725485778993338,215.115,0.45133725,1207.8274,2215.5793
bb09b488-e875-448b-9801-156d15b3962c,954,1775725485874118338,1775725485889118338,15.0,0.71383196,1089.4641,1563.1609
bb09b488-e875-448b-9801-156d15b3962c,955,1775725485984243338,1775725486044243338,60.0,0.24899231,1533.0314,2917.4375
bb09b488-e875-448b-9801-156d15b3962c,956,1775725486169377338,1775725486524743338,355.366,1.3262086,1347.6954,2910.282
bb09b488-e875-448b-9801-156d15b3962c,957,1775725486669867338,1775725486950117338,280.25,29.911755,4843.4062,14081.716
bb09b488-e875-448b-9801-156d15b3962c,958,1775725487035255338,1775725487050242338,14.987,1.7318352,1329.0928,1584.6555
bb09b488-e875-448b-9801-156d15b3962c,959,1775725487205367338,1775725487325492338,120.125,7.817199,1736.1935,3384.6992
bb09b488-e875-448b-9801-156d15b3962c,960,1775725487625742338,1775725487690867338,65.125,4.6875596,1384.3206,2235.5989
bb09b488-e875-448b-9801-156d15b3962c,961,1775725487770867338,1775725487976117338,205.25,4.3322043,3473.7383,10278.344
bb09b488-e875-448b-9801-156d15b3962c,962,1775725488081251338,1775725488106246338,24.995,1.1622639,1044.9175,1675.5602
bb09b488-e875-448b-9801-156d15b3962c,963,1775725488426492338,1775725488591617338,165.125,9.425506,2189.366,5307.862
bb09b488-e875-448b-9801-156d15b3962c,964,1775725488741867338,1775725489367382338,625.515,12.33493,2440.4248,5566.332
bb09b488-e875-448b-9801-156d15b3962c,965,1775725489447491338,1775725489757741338,310.25,2.0691323,1683.091,3612.71
bb09b488-e875-448b-9801-156d15b3962c,966,1775725489872866338,1775725490088116338,215.25,1.4868383,1610.2462,3325.4133
bb09b488-e875-448b-9801-156d15b3962c,967,1775725490193116338,1775725490993866338,800.75,3.2989857,1550.9945,3235.1113
bb09b488-e875-448b-9801-156d15b3962c,968,1775725491093991338,1775725493711489338,2617.498,11.282258,1705.5765,5998.3213
bb09b488-e875-448b-9801-156d15b3962c,969,1775725493866615338,1775725493911614338,44.999,5.282195,1873.7494,2776.0664
bb09b488-e875-448b-9801-156d15b3962c,970,1775725493991739338,1775725494006739338,15.0,1.3312824,1362.1852,2105.8909
bb09b488-e875-448b-9801-156d15b3962c,971,1775725494146865338,1775725495332989338,1186.124,8.596774,2047.2355,9255.079
bb09b488-e875-448b-9801-156d15b3962c,972,1775725495407989338,1775725495463121338,55.132,0.028707992,1667.3671,2725.5918
bb09b488-e875-448b-9801-156d15b3962c,973,1775725495543122338,1775725496358989338,815.867,0.9441498,1487.0358,3425.9104
bb09b488-e875-448b-9801-156d15b3962c,974,1775725496448988338,1775725496654238338,205.25,12.434663,2015.8718,4533.458
bb09b488-e875-448b-9801-156d15b3962c,975,1775725496734238338,1775725496759363338,25.125,2.4056473,1334.169,2042.7915
bb09b488-e875-448b-9801-156d15b3962c,976,1775725496919488338,1775725496934488338,15.0,1.0593487,1181.8435,1518.1854
bb09b488-e875-448b-9801-156d15b3962c,977,1775725497079613338,1775725497575113338,495.5,1.9199466,2279.2656,8171.1685
bb09b488-e875-448b-9801-156d15b3962c,978,1775725497690245338,1775725497785251338,95.006,3.555424,1701.5587,2958.7544
bb09b488-e875-448b-9801-156d15b3962c,979,1775725497975502338,1775725498545988338,570.486,3.078229,1981.673,6133.5947
bb09b488-e875-448b-9801-156d15b3962c,980,1775725498631113338,1775725498996362338,365.249,3.9424005,1406.212,2917.9026
bb09b488-e875-448b-9801-156d15b3962c,981,1775725499121489338,1775725499216612338,95.123,1.5228703,1042.7883,1653.1699
bb09b488-e875-448b-9801-156d15b3962c,982,1775725499371737338,1775725499942253338,570.516,0.36603183,2624.4724,9969.479
bb09b488-e875-448b-9801-156d15b3962c,983,1775725500202487338,1775725500252612338,50.125,9.634384,2865.2378,5134.0444
bb09b488-e875-448b-9801-156d15b3962c,984,1775725500377737338,1775725500417737338,40.0,6.5478563,2059.44,4003.314
bb09b488-e875-448b-9801-156d15b3962c,985,1775725500617862338,1775725500843112338,225.25,4.5669394,3785.3523,10672.491
bb09b488-e875-448b-9801-156d15b3962c,986,1775725500988237338,1775725501083361338,95.124,4.552891,1503.6366,2111.7322
bb09b488-e875-448b-9801-156d15b3962c,987,1775725501188491338,1775725501208486338,19.995,1.4559702,1087.6417,1241.8112
bb09b488-e875-448b-9801-156d15b3962c,988,1775725501493736338,1775725501518736338,25.0,2.0957706,1170.2803,1982.0269
bb09b488-e875-448b-9801-156d15b3962c,989,1775725501703986338,1775725501723986338,20.0,1.7963573,1262.7485,1651.1635
bb09b488-e875-448b-9801-156d15b3962c,990,1775725501919111338,1775725502409611338,490.5,16.03257,2401.1946,7367.8228
bb09b488-e875-448b-9801-156d15b3962c,991,1775725502559747338,1775725503065236338,505.489,6.4950376,1457.8148,2896.0017
bb09b488-e875-448b-9801-156d15b3962c,992,1775725503255361338,1775725503485611338,230.25,8.851288,1648.3953,2841.3394
bb09b488-e875-448b-9801-156d15b3962c,993,1775725503580735338,1775725503860985338,280.25,18.08493,2431.1218,7406.3745
bb09b488-e875-448b-9801-156d15b3962c,994,1775725503971110338,1775725504096110338,125.0,5.149144,1721.6719,2423.9978
bb09b488-e875-448b-9801-156d15b3962c,995,1775725504366360338,1775725504826860338,460.5,22.987766,2502.677,9142.967
bb09b488-e875-448b-9801-156d15b3962c,996,1775725504921985338,1775725505112110338,190.125,0.82900965,1567.502,2942.1123
